"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",1459,42146618404798,42146618850580,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,80,"tile_fp16_reduce_span(float const*, float*, int, int, int, long, long)",1460,42146618850580,42146618884062,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,69,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1461,42146618905988,42146618924803,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,30,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1462,42146618924803,42146619072360,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",1463,42146619072360,42146619509698,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,80,"tile_fp16_reduce_span(float const*, float*, int, int, int, long, long)",1464,42146619509698,42146619539328,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,69,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1465,42146619559772,42146619576365,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,30,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1466,42146619576365,42146619708515,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",1467,42146619708515,42146620130445,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,80,"tile_fp16_reduce_span(float const*, float*, int, int, int, long, long)",1468,42146620130445,42146620159778,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,69,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1469,42146620180223,42146620196964,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,30,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1470,42146620196964,42146620332669,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",1471,42146620332669,42146620785562,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,80,"tile_fp16_reduce_span(float const*, float*, int, int, int, long, long)",1472,42146620785562,42146620818303,0,0,256,1,1,65536,1,1
